property_id,society,society_link,name,page_title,bedrooms,baths,built_year,address,description,features,link,parking_spaces,floor,floors_in_building,price,area,area_sqft,servant_quarters,kitchens,store_rooms,price_per_sqft,drawing_room,dining_room,lounge_or_sitting_room,laundry_room,study_room,prayer_room,powder_room,gym,steam_room,other_rooms
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"4 BHK Flat for sale in Askari, Lahore","Askari 10, Askari, Lahore, Punjab",4.0,5.0,2026.0,"Askari 10, Askari, Lahore, Punjab",12 Marla Brand New Luxury Apartment Best For Living Top Location 4 Master Bedrooms 4 Washrooms 1 Powder Room 1 Beautiful Kitchen Drawing and Dining Room 1 Servant Room With Attached Washroom 1 Store Room Available For Sale,Built in year : 2026 | Parking Spaces : 1 | Lobby in Building | Double Glazed Windows | Flooring | Electricity Backup | Waste Disposal | Floors in Building : 9 | Elevators : 3 | Service Elevators in Building | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Community Lawn or Garden | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility,https://www.zameen.com/Property/askari_askari_10_brand_new_luxury_apartment_4_bedrooms_for_sale-53972449-1011-1.html,1,,9,4.65,12.0,3264.0,1.0,1.0,1.0,14246.323529411764,1,1,1,1,0,0,1,0,0,0
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"4 BHK Flat for sale in Askari, Lahore","Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab",4.0,5.0,2025.0,"Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab","Brand New 12 Marla 4 Bedroom Spacious & Luxurious Flat For Sale! 4 Bedrooms with attached washrooms Drawing and Dinning with powder room Kitchen with Brand new Cupboards A Servat quarter At prime location of Askari 10 Walking distance from KFC, MACDONALD'S, CARREFOUR And other outlets Near Beacon House and Bloomfield Hall School Gated Community 24/7 Security 2 mins drive from Airport and Main road",Built in year : 2025 | Parking Spaces : 2 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 7 | Floors in Building : 9 | Elevators : 3 | Service Elevators in Building | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Communal/Shared Kitchen | Facilities for Disabled,https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_brand_new_12_marla_four_bed_flat_with_open_view_urgent_for_sale-53972036-21434-1.html,2,7,9,4.7,12.0,3264.0,1.0,1.0,1.0,14399.509803921568,1,1,1,1,1,1,1,1,1,0
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"4 BHK Flat for sale in Askari, Lahore","Askari 11, Askari, Lahore, Punjab",4.0,5.0,2017.0,"Askari 11, Askari, Lahore, Punjab","Some Features are here 4 Bedrooms with attached baths 1 Powder Room Drawing/ Dining TV Lounge 1 Kitchen Servant Quarter Located In the Center of DHA i,e Between Phase-5 & Phase 6. Located Almost in the Center of Ring Road. Allama Iqbal International Airport & Many Recreational Facilities Located Nearby. Ideal, Pleasing & Disciplined Living Environment. 24-7 Security Service. Management Office Just Next Door. Well Planned Designed & Marvelous flat.",Built in year : 2017 | Parking Spaces : 1 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Waste Disposal | Floor | Floors in Building | Elevators : 2 | Service Elevators in Building | Broadband Internet Access | Satellite or Cable TV Ready | Other Business and Communication Facilities | Community Lawn or Garden | Mosque | Community Centre | Other Community Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Security Staff | Other Facilities,https://www.zameen.com/Property/askari_askari_11_ready_to_buy_good_location_12_marla_flat_on_7th_floor_in_askari_11_-_sector_b_lahore-52483066-1503-1.html,1,TRUE,TRUE,3.05,12.0,3264.0,1.0,1.0,1.0,9344.362745098038,1,1,1,1,0,0,1,0,0,0
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"3 BHK Flat for sale in Askari, Lahore","Askari 11, Askari, Lahore, Punjab",3.0,4.0,2024.0,"Askari 11, Askari, Lahore, Punjab","Welcome To This Stunning Brand New 10 Marla Apartment, Perfectly Designed For Modern Living! With Its Sleek And Contemporary Architecture, This Apartment Boasts: - 3 Spacious Bedrooms With Attached Bathrooms - A Beautifully Designed Living Room With Large Windows And Natural Light - A Modern Kitchen With High-End Fixtures - A Cozy TV Lounge For Relaxation - A Spacious Terrace With A Beautiful View - 1 Car Parking Area This Flat Is Designed To Provide Maximum Comfort And Luxury, With Top-Notch Finishes And Attention To Detail. It's The Perfect Place To Call Home 5 min Drive to Ring Road Dolmen shopping Mall, Kababjees Other famous food chains are located nearby Askari 11 is one of the best society in Lahore in terms of safety and security Price Is Negotiable",Built in year : 2024 | Parking Spaces : 1 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor | Floors in Building | Elevators : 2 | Service Elevators in Building | Other Main Features | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Facilities for Disabled | Other Facilities,https://www.zameen.com/Property/askari_askari_11_brand_new_10_marla_3_bed_apartment_on_6th_floor_for_sale_in_askari_11_sec-d_lahore-52502012-1503-1.html,1,TRUE,TRUE,3.95,10.0,2720.0,1.0,1.0,1.0,14522.058823529413,1,1,1,1,1,0,1,0,0,1
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"4 BHK Flat for sale in Askari, Lahore","Askari 11, Askari, Lahore, Punjab",4.0,5.0,2017.0,"Askari 11, Askari, Lahore, Punjab","A beautifully designed 12 Marla 4-bedroom flat is available for sale on the Ground floor in the highly sought-after Askari 11, Lahore. Enjoy a peaceful, secure, and well-planned living environment with an open view and modern layout. Key Features: 4 spacious bedrooms with attached bathrooms 1 powder room for guests Elegant drawing and dining area Comfortable TV lounge for family time Fully functional kitchen Servant quarter with attached bath Location Highlights: Ideally located between DHA Phase 5 & Phase 6 Centrally positioned on Ring Road for excellent connectivity Close to Allama Iqbal International Airport and major recreational facilities 24/7 security service ensuring a safe and disciplined environment Management office conveniently located next door This flat offers a blend of comfort, elegance, and accessibility ideal for families seeking a refined lifestyle in a prime location. For more details or to arrange a visit, contact us today!",Built in year : 2017 | Parking Spaces : 1 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor | Floors in Building | Elevators : 2 | Service Elevators in Building | Other Main Features | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Facilities for Disabled | Pets Not Allowed | Other Facilities,https://www.zameen.com/Property/askari_askari_11_spacious_12_marla_4-bed_flat_with_open_view_for_sale_on_ground_floor_askari_11_lahore-52422363-1503-1.html,1,TRUE,TRUE,3.48,12.0,3264.0,1.0,1.0,1.0,10661.764705882353,1,1,1,1,0,0,1,0,0,0
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"3 BHK Flat for sale in Askari, Lahore","Askari 11, Askari, Lahore, Punjab",3.0,4.0,2023.0,"Askari 11, Askari, Lahore, Punjab",Ali Umer Associates Offers Very Beautiful And Attractive Flats In Lahore Brand New 3 Bed Flat For Sale Askari 11 Lahore 3 Bed Rooms With Attach Washrooms 1 Kitchen 1 Store Room 1 Servant Quarter 1 T. V Lounge 1 Drawing Room 1 Dining Room Washing Area Beautiful Location In Askari Flats For More Details Please Contact Us,Built in year : 2023 | Parking Spaces : 2 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 2 | Floors in Building : 2 | Elevators | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Facilities for Disabled | Pets Not Allowed | Other Facilities,https://www.zameen.com/Property/askari_askari_11_brand_new_3_bed_flat_for_sale_askari_11_lahore-45265015-1503-1.html,2,2,2,3.3,11.0,2992.0,1.0,1.0,1.0,11029.411764705883,1,1,1,1,1,1,1,1,1,1
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"3 BHK Flat for sale in Askari, Lahore","Askari 11, Askari, Lahore, Punjab",3.0,4.0,2022.0,"Askari 11, Askari, Lahore, Punjab",Brand New Flat For Sale 3 Bed Rooms With Attach Washrooms 1 Kitchen 1 Store Room 1 Servant Quarter 1 TV Lounge 1 Drawing Room 1 Dining Room Washing Area Beautiful Location In Askari Flats For More Details Please Contact Us.,Built in year : 2022 | Parking Spaces : 2 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 1 | Floors in Building : 7 | Elevators : 2 | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Communal/Shared Kitchen | Facilities for Disabled | Pets Allowed | Other Facilities,https://www.zameen.com/Property/askari_askari_11_brand_new_3_bed_flat_for_sale_in_askari_11_lahore-43834377-1503-1.html,2,1,7,3.35,10.0,2720.0,1.0,1.0,1.0,12316.176470588236,1,1,1,1,1,1,1,1,1,1
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"2 BHK Flat for sale in Askari, Lahore","Askari 5, Askari, Lahore, Punjab",2.0,2.0,2026.0,"Askari 5, Askari, Lahore, Punjab","Experience the perfect blend of style, comfort, and convenience with our premium flats, designed to elevate your lifestyle. Each residence features spacious layouts, high-end finishes, and modern architecture, offering an unmatched living experience. Enjoy panoramic city views, state-of-the-art kitchens, and designer interiors that reflect sophistication at every corner. The building offers 24/7 security, dedicated parking, and exclusive amenities such as a fitness center, rooftop lounge, and landscaped gardens. Located in a prime neighborhood, these flats ensure easy access to shopping malls, fine dining, schools, and major highways giving you the luxury of both comfort and connectivity. Book your viewing today and step into the home you deserve.",Built in year : 2026 | Parking Spaces | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 19 | Floors in Building : 33 | Elevators : 9 | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | ATM Machines | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Sauna | Jacuzzi | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service,https://www.zameen.com/Property/askari_askari_5_luxurious_flats_for_sale_where_comfort_meets_elegance-52973861-3559-1.html,TRUE,19,33,1.79,3.6,979.2,,,,18280.228758169935,0,0,1,0,0,0,0,0,0,0
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"4 BHK Flat for sale in Askari, Lahore","Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",4.0,5.0,2018.0,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","Highly Secured Gated Society. Centrally located building near Main Masjid, commercial centre. The apartment having 4 Bed attached Bath, Drawing Dining,powder Room, T. v Lounge Store, Servant Quarter, Flat With 2 Lifts And Standby Generator. Ideal Location Mosque, Bank,Park n Play Area At Walking Distance. Please feel free to call us If you need further details about it. We request that only serious individuals contact us to make an immediate deal",Built in year : 2018 | Parking Spaces | Lobby in Building | Double Glazed Windows | Flooring | Waste Disposal | Floors in Building : 7 | Elevators : 2 | Community Lawn or Garden | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Mosque | Community Centre,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_super_hot_deal_12-marla_4-bedroom_flat_for_sale_in_askari-11_lahore-53973100-15703-1.html,TRUE,,7,3.35,12.0,3264.0,1.0,1.0,1.0,10263.480392156862,1,1,1,1,0,0,1,0,0,0
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"3 BHK Flat for sale in Askari, Lahore","Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",3.0,3.0,2024.0,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","Highly Secured Gated Society. Centrally located building near Main Masjid, commercial centre. The apartment having 3 Bed attached Bath, Drawing Dining, Tv Lounge Store, Servant Quarter, Flat With 2 Lifts And Standby Generator. Ideal Location Mosque, Bank,Park n Play Area At Walking Distance. Please feel free to call us If you need further details about it. We request that only serious individuals contact us to make an immediate deal",Built in year : 2024 | Parking Spaces | Lobby in Building | Double Glazed Windows | Flooring | Electricity Backup | Waste Disposal | Floors in Building : 8 | Elevators : 2 | Community Lawn or Garden | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Mosque | Community Centre,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_10-marla_3-bedroom_beautiful_apartment_available_for_sale_in_askari-11_lahore-53973082-15703-1.html,TRUE,,8,3.25,10.0,2720.0,1.0,1.0,1.0,11948.529411764706,1,1,1,1,0,0,0,0,0,0
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"3 BHK Flat for sale in Askari, Lahore","Askari 5, Askari, Lahore, Punjab",3.0,3.0,,"Askari 5, Askari, Lahore, Punjab","3 Bedroom Spacious Apartment For Sale - Reasonable Price For Info, pls contact",Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Security Staff,https://www.zameen.com/Property/askari_askari_5_3_bedroom_spacious_apartment_for_sale_-_reasonable_price-53496306-3559-1.html,,,,1.8,10.0,2720.0,,,,6617.64705882353,0,0,0,0,0,0,0,0,0,0
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"4 BHK Flat for sale in Askari, Lahore","Askari 10, Askari, Lahore, Punjab",4.0,4.0,,"Askari 10, Askari, Lahore, Punjab","The growing property demand in Lahore makes now the time to make an investment move. Property value in Askari 10 remains stable so rest assured it'll prove to be a good investment to buy your home here. With the top-notch facilities available at the highly affordable price of Rs. 25500000, this is an opportunity you must avail. Don't miss out on these 2900 Square Feet units. Avail a well-suited option today. You can be the owner of a beautiful property that just popped up for sale, so don't miss this opportunity. The Flat is designed and developed as per the exact buyers' demands. Following are some of the notable features of this property. A 24/7 security services team ensures the safety of the building and its occupants. With kids play near the Flat you can safely send them for play. You can find mosques near Flat for religious activity and prayers. After a tiring day, you can relax in the community lawn close to the Flat. For any kind of advice on home projects, you can book your session with us today.",Community Lawn or Garden | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Security Staff | Other Facilities,https://www.zameen.com/Property/askari_askari_10_4_bedroom_apartment_for_sale_-_reasonable_price-53492708-1011-1.html,,,,2.55,12.9,3508.8,,,,7267.4418604651155,0,0,0,0,0,0,0,0,0,0
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"4 BHK Flat for sale in Askari, Lahore","Askari 11, Askari, Lahore, Punjab",4.0,5.0,2017.0,"Askari 11, Askari, Lahore, Punjab","Open View 12 Marla 4 Bed Flat On 5th Floor For Sale In Askari 11 Lahore Some Features are here 4 Bedrooms with attached baths 1 Powder Room Drawing/ Dining TV Lounge 1 Kitchen Servant Quarter Located In the Center of DHA i,e Between Phase-5 & Phase 6. Located Almost in the Center of Ring Road. Allama Iqbal International Airport & Many Recreational Facilities Located Nearby. Ideal, Pleasing & Disciplined Living Environment. 24-7 Security Service. Management Office Just Next Door. Well Planned Designed & Marvelous flat.",Built in year : 2017 | Parking Spaces : 2 | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor | Elevators | Other Main Features | Broadband Internet Access | Satellite or Cable TV Ready | Other Business and Communication Facilities | Community Lawn or Garden | Community Gym | First Aid or Medical Centre | Mosque | Community Centre | Other Community Facilities | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Other Nearby Places | Maintenance Staff | Security Staff | Facilities for Disabled | Other Facilities,https://www.zameen.com/Property/askari_askari_11_superb_open_view_12_marla_4_bed_flat_on_5th_floor_for_sale_in_askari_11_lahore-53605524-1503-1.html,2,TRUE,,3.33,12.0,3264.0,,1.0,1.0,10202.20588235294,1,1,1,1,0,0,1,0,0,1
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"3 BHK Flat for sale in Askari, Lahore","Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",3.0,4.0,2023.0,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","Own a Piece of Luxury at Askari 10 Introducing a Limited-Time Opportunity: For the first time ever, Askari 10 is offering a premium 3-bedroom apartment spanning 2,633 sq. ft. on an easy 3.5-year installment plan. This exclusive offer makes luxury living more accessible than ever before. Here's what you can expect: * Spacious and Luxurious 3-Bedroom Apartment: Enjoy ample living space and modern amenities. * Convenient Location: Situated adjacent to Ring Road and just 2 minutes from the airport, experience unparalleled convenience. * Secure and Gated Community: Live in a secure environment with 24/7 security and dedicated parking. * Prime Location: Located just a minute's drive from Mall Road Interchange, enjoy easy access to shopping, dining, and entertainment. Limited-Time Offer: * Booking: Secure your dream apartment with a 10% booking amount of 5,924,250. * Confirmation: Confirm your booking with another 15% payment of 8,886,375. * Easy Installments: Spread the cost over 39 Monthly installments of 987,375. OR You can Pay in 13 Quarterly Installments: 2,962,125. * Total Amount: 592,42,500/- Don't miss this golden opportunity to own a piece of luxury at Askari 10. Contact us today to learn more!",Built in year : 2023 | Parking Spaces | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 1 | Floors in Building : 4 | Elevators : 1 | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Facilities for Disabled | Other Facilities,https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_3_bed_apartment_for_sale_in_askari_10_near_dha_phase_8-52349387-10542-1.html,TRUE,1,4,5.92,11.7,3182.3999999999996,,1.0,,18602.31271995978,1,1,1,1,1,1,1,1,1,1
1,Askari,https://www.zameen.com/Flats_Apartments/Lahore_Askari-3555-1.html,"3 BHK Flat for sale in Askari, Lahore","Askari 11, Askari, Lahore, Punjab",3.0,4.0,2024.0,"Askari 11, Askari, Lahore, Punjab","Looking for a serene, spacious, and secure home in Lahore? This beautifully maintained 10 Marla apartment in the heart of Askari 11 Sector D offers everything you need for upscale living or a solid investment opportunity. Apartment Features: - 3 Bedrooms with Attached Tiled Bathrooms - Bright TV Lounge + Dining Area - Fully Equipped Modern Kitchen - Laundry Area & Store Room - Servant Quarter with Attached Bath (Separate Access) - 1 Dedicated Covered Parking Space - Sui Gas - Geiser Installed - Fans Installed in Bedrooms and TV Lounge - Internet Connection Installed Prime Location Benefits: - Facing a lush park with open views, excellent ventilation, and natural light - Just a short walk from McDonald's, Gloria Jeans, Jalal Sons Askari & Faysal Banks, NGS & Roots International Schools, Subway, Pharmacy, Beauty Salon, Iron Box Gym, Auto Services & More Why This Apartment? - Ideal for families & elderly residents - Park-facing unit with peaceful surroundings - Gated community with 24/7 security - Excellent rental and resale potential",Built in year : 2024 | Parking Spaces : 2 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 8 | Floors in Building : 9 | Elevators : 2 | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff,https://www.zameen.com/Property/askari_askari_11_luxury_3_bedroom_facing_park_for_sale_in_askari_11_lahore-53508024-1503-1.html,2,8,9,4.25,10.0,2720.0,,2.0,,15625.0,1,1,1,1,1,1,1,1,1,1
